Entity,Code,Year, (constant 2011 international $)
Ukraine,UKR,2010,602.9875096
Ukraine,UKR,2011,581.3360339
Ukraine,UKR,2012,636.3530089
Ukraine,UKR,2013,665.1487563
Ukraine,UKR,2014,584.2359973
United Arab Emirates,ARE,1995,2066.476176
United Arab Emirates,ARE,1996,1978.879881
United Arab Emirates,ARE,1997,2085.383927
United Arab Emirates,ARE,1998,2335.261848
United Arab Emirates,ARE,1999,2177.636256
United Arab Emirates,ARE,2000,2033.957679
United Arab Emirates,ARE,2001,2092.256015
United Arab Emirates,ARE,2002,2258.16407
United Arab Emirates,ARE,2003,2282.943222
United Arab Emirates,ARE,2004,2183.046174
United Arab Emirates,ARE,2005,1973.475289
United Arab Emirates,ARE,2006,1940.761077
United Arab Emirates,ARE,2007,1953.369521
United Arab Emirates,ARE,2008,2040.335346
United Arab Emirates,ARE,2009,2410.878827
United Arab Emirates,ARE,2010,2232.364891
United Arab Emirates,ARE,2011,2130.251056
United Arab Emirates,ARE,2012,1993.590901
United Arab Emirates,ARE,2013,2208.264087
United Arab Emirates,ARE,2014,2405.367719
United Kingdom,GBR,1995,1349.749572
United Kingdom,GBR,1996,1435.606115
United Kingdom,GBR,1997,1483.332065
United Kingdom,GBR,1998,1553.691379
United Kingdom,GBR,1999,1675.419608
United Kingdom,GBR,2000,1833.528206
United Kingdom,GBR,2001,2041.091175
United Kingdom,GBR,2002,2201.329936
United Kingdom,GBR,2003,2356.375174
United Kingdom,GBR,2004,2559.993791
United Kingdom,GBR,2005,2746.279314
United Kingdom,GBR,2006,2972.48086
United Kingdom,GBR,2007,3049.131929
United Kingdom,GBR,2008,3229.25993
United Kingdom,GBR,2009,3416.883118
United Kingdom,GBR,2010,3268.857589
United Kingdom,GBR,2011,3255.073447
United Kingdom,GBR,2012,3322.940065
United Kingdom,GBR,2013,3374.140993
United Kingdom,GBR,2014,3376.869965
United States,USA,1995,3788.309842
United States,USA,1996,3944.281229
United States,USA,1997,4116.246445
United States,USA,1998,4302.441099
United States,USA,1999,4521.688373
United States,USA,2000,4788.31156
United States,USA,2001,5140.229361
United States,USA,2002,5575.829831
United States,USA,2003,5995.082226
United States,USA,2004,6369.431108
United States,USA,2005,6741.033681
United States,USA,2006,7122.366441
United States,USA,2007,7511.962988
United States,USA,2008,7786.211902
United States,USA,2009,8022.998025
United States,USA,2010,8269.365181
United States,USA,2011,8523.833686
United States,USA,2012,8789.767513
United States,USA,2013,8987.901487
United States,USA,2014,9402.536971
Upper middle income,,1995,195.9385916
Upper middle income,,1996,210.499389
Upper middle income,,1997,235.0644795
Upper middle income,,1998,244.183901
Upper middle income,,1999,259.4581785
Upper middle income,,2000,277.4528674
Upper middle income,,2001,298.4035645
Upper middle income,,2002,320.9987996
Upper middle income,,2003,344.3459854
Upper middle income,,2004,374.8063043
Upper middle income,,2005,424.8609266
Upper middle income,,2006,470.7150952
Upper middle income,,2007,519.8797176
Upper middle income,,2008,592.9259451
Upper middle income,,2009,677.469906
Upper middle income,,2010,699.2710687
Upper middle income,,2011,746.5464078
Upper middle income,,2012,812.6167939
Upper middle income,,2013,871.6667409
Upper middle income,,2014,928.4090019
Uruguay,URY,1995,1060.044132
Uruguay,URY,1996,959.1519638
Uruguay,URY,1997,824.826033
Uruguay,URY,1998,918.1694993
Uruguay,URY,1999,791.418764
Uruguay,URY,2000,797.9464359
Uruguay,URY,2001,747.2715215
Uruguay,URY,2002,673.6721798
Uruguay,URY,2003,628.9964486
Uruguay,URY,2004,1207.551935
Uruguay,URY,2005,1288.178919
Uruguay,URY,2006,1382.658485
Uruguay,URY,2007,1110.929471
Uruguay,URY,2008,1201.852511
Uruguay,URY,2009,1352.067824
Uruguay,URY,2010,1444.10049
Uruguay,URY,2011,1531.597069
Uruguay,URY,2012,1640.65921
Uruguay,URY,2013,1731.683073
Uruguay,URY,2014,1792.180973
Uzbekistan,UZB,1995,109.3075234
Uzbekistan,UZB,1996,117.5056175
Uzbekistan,UZB,1997,118.2880298
Uzbekistan,UZB,1998,113.5748514
Uzbekistan,UZB,1999,104.0729811
Uzbekistan,UZB,2000,104.2748025
Uzbekistan,UZB,2001,109.4380513
Uzbekistan,UZB,2002,117.765032
Uzbekistan,UZB,2003,117.7712493
Uzbekistan,UZB,2004,127.5496369
Uzbekistan,UZB,2005,139.2271555
Uzbekistan,UZB,2006,163.404021
Uzbekistan,UZB,2007,191.8566205
Uzbekistan,UZB,2008,215.1073679
Uzbekistan,UZB,2009,246.3339774
Uzbekistan,UZB,2010,225.626573
Uzbekistan,UZB,2011,259.676321
Uzbekistan,UZB,2012,323.7948448
Uzbekistan,UZB,2013,340.029213
Uzbekistan,UZB,2014,339.6062029
Vanuatu,VUT,1995,54.16947534
Vanuatu,VUT,1996,47.65494004
Vanuatu,VUT,1997,61.3970525
Vanuatu,VUT,1998,75.99398087
Vanuatu,VUT,1999,67.86480817
Vanuatu,VUT,2000,73.48430273
Vanuatu,VUT,2001,72.68274282
Vanuatu,VUT,2002,71.53693466
Vanuatu,VUT,2003,84.63438411
Vanuatu,VUT,2004,90.26681591
Vanuatu,VUT,2005,89.89111381
Vanuatu,VUT,2006,100.4186095
Vanuatu,VUT,2007,97.99856059
Vanuatu,VUT,2008,103.6425956
Vanuatu,VUT,2009,112.2053865
Vanuatu,VUT,2010,136.0941237
Vanuatu,VUT,2011,112.1063189
Vanuatu,VUT,2012,109.2798307
Vanuatu,VUT,2013,117.0646614
Vanuatu,VUT,2014,150.361644
Venezuela,VEN,1995,605.9967707
Venezuela,VEN,1996,525.8407746
Venezuela,VEN,1997,478.6938634
Venezuela,VEN,1998,521.0955482
Venezuela,VEN,1999,540.2456736
Venezuela,VEN,2000,560.7031386
Venezuela,VEN,2001,617.8380892
Venezuela,VEN,2002,531.5797449
Venezuela,VEN,2003,491.468049
Venezuela,VEN,2004,568.6523228
Venezuela,VEN,2005,625.1121716
Venezuela,VEN,2006,719.3676733
Venezuela,VEN,2007,855.7105536
Venezuela,VEN,2008,684.9670802
Venezuela,VEN,2009,960.638231
Venezuela,VEN,2010,817.3672354
Venezuela,VEN,2011,891.7413912
Venezuela,VEN,2012,865.2300762
Venezuela,VEN,2013,902.2271902
Venezuela,VEN,2014,922.9886743
Vietnam,VNM,1995,73.93391547
Vietnam,VNM,1996,78.92756497
Vietnam,VNM,1997,82.65043304
Vietnam,VNM,1998,87.96948128
Vietnam,VNM,1999,91.81757848
Vietnam,VNM,2000,99.33299136
Vietnam,VNM,2001,112.9365415
Vietnam,VNM,2002,109.6382385
Vietnam,VNM,2003,121.9852762
Vietnam,VNM,2004,140.4115516
Vietnam,VNM,2005,163.2448511
Vietnam,VNM,2006,184.5254681
Vietnam,VNM,2007,220.220087
Vietnam,VNM,2008,213.2532399
Vietnam,VNM,2009,244.9917221
Vietnam,VNM,2010,275.0817577
Vietnam,VNM,2011,287.6762642
Vietnam,VNM,2012,342.1910244
Vietnam,VNM,2013,372.435194
Vietnam,VNM,2014,390.4974304
World,OWID_WRL,1995,480.9925602
World,OWID_WRL,1996,501.792471
World,OWID_WRL,1997,527.4563986
World,OWID_WRL,1998,548.4725816
World,OWID_WRL,1999,574.5489508
World,OWID_WRL,2000,606.721801
World,OWID_WRL,2001,649.3474528
World,OWID_WRL,2002,688.6968706
World,OWID_WRL,2003,730.4774506
World,OWID_WRL,2004,773.7972712
World,OWID_WRL,2005,829.7794927
World,OWID_WRL,2006,888.2413515
World,OWID_WRL,2007,944.0742808
World,OWID_WRL,2008,1003.678191
World,OWID_WRL,2009,1068.815385
World,OWID_WRL,2010,1091.842779
World,OWID_WRL,2011,1135.36338
World,OWID_WRL,2012,1179.840791
World,OWID_WRL,2013,1220.691334
World,OWID_WRL,2014,1271.291604
Yemen,YEM,1995,124.7025598
Yemen,YEM,1996,125.9318886
Yemen,YEM,1997,135.1698453
Yemen,YEM,1998,165.3869705
Yemen,YEM,1999,144.6412043
Yemen,YEM,2000,146.3078624
Yemen,YEM,2001,160.0286954
Yemen,YEM,2002,160.4206612
Yemen,YEM,2003,196.6558078
Yemen,YEM,2004,195.5266853
Yemen,YEM,2005,195.5595211
Yemen,YEM,2006,223.6224946
Yemen,YEM,2007,196.9138834
Yemen,YEM,2008,211.2692543
Yemen,YEM,2009,223.9553158
Yemen,YEM,2010,221.669117
Yemen,YEM,2011,182.3114354
Yemen,YEM,2012,210.6413092
Yemen,YEM,2013,211.0428397
Yemen,YEM,2014,202.1649506
Zambia,ZMB,1995,73.03062
Zambia,ZMB,1996,92.8072993
Zambia,ZMB,1997,99.72434015
Zambia,ZMB,1998,109.9301658
Zambia,ZMB,1999,118.5188508
Zambia,ZMB,2000,119.2666443
Zambia,ZMB,2001,114.7439524
Zambia,ZMB,2002,125.3031527
Zambia,ZMB,2003,157.2664079
Zambia,ZMB,2004,151.0000622
Zambia,ZMB,2005,167.8493302
Zambia,ZMB,2006,146.762914
Zambia,ZMB,2007,113.4331346
Zambia,ZMB,2008,135.1150625
Zambia,ZMB,2009,140.1181327
Zambia,ZMB,2010,141.5118311
Zambia,ZMB,2011,144.1327086
Zambia,ZMB,2012,175.0925745
Zambia,ZMB,2013,186.8919912
Zambia,ZMB,2014,194.6845109
Zimbabwe,ZWE,2000,140.0893036
Zimbabwe,ZWE,2001,126.6123552
Zimbabwe,ZWE,2002,123.3923058
Zimbabwe,ZWE,2003,103.5213378
Zimbabwe,ZWE,2004,108.8578958
Zimbabwe,ZWE,2005,94.7600812
Zimbabwe,ZWE,2006,74.25489059
Zimbabwe,ZWE,2007,63.30629908
Zimbabwe,ZWE,2008,57.99994883
Zimbabwe,ZWE,2009,76.94191982
Zimbabwe,ZWE,2010,73.12211924
Zimbabwe,ZWE,2011,96.0883384
Zimbabwe,ZWE,2012,112.2177969
Zimbabwe,ZWE,2013,119.7333389
Zimbabwe,ZWE,2014,114.6085066
